pokemonID,ability,isHidden
612,unnerve,True
613,snow-cloak,False
613,slush-rush,False
613,rattled,True
614,snow-cloak,False
614,slush-rush,False
614,swift-swim,True
615,levitate,False
616,hydration,False
616,shell-armor,False
616,overcoat,True
617,hydration,False
617,sticky-hold,False
617,unburden,True
618,static,False
618,limber,False
618,sand-veil,True
619,inner-focus,False
619,regenerator,False
619,reckless,True
620,inner-focus,False
620,regenerator,False
620,reckless,True
621,rough-skin,False
621,sheer-force,False
621,mold-breaker,True
622,iron-fist,False
622,klutz,False
622,no-guard,True
623,iron-fist,False
623,klutz,False
623,no-guard,True
624,defiant,False
624,inner-focus,False
624,pressure,True
625,defiant,False
625,inner-focus,False
625,pressure,True
626,reckless,False
626,sap-sipper,False
626,soundproof,True
627,keen-eye,False
627,sheer-force,False
627,hustle,True
628,keen-eye,False
628,sheer-force,False
628,defiant,True
629,big-pecks,False
629,overcoat,False
629,weak-armor,True
630,big-pecks,False
630,overcoat,False
630,weak-armor,True
631,gluttony,False
631,flash-fire,False
631,white-smoke,True
632,swarm,False
632,hustle,False
632,truant,True
633,hustle,False
634,hustle,False
635,levitate,False
636,flame-body,False
636,swarm,True
637,flame-body,False
637,swarm,True
638,justified,False
639,justified,False
640,justified,False
641,prankster,False
641,defiant,True
642,prankster,False
642,defiant,True
643,turboblaze,False
644,teravolt,False
645,sand-force,False
645,sheer-force,True
646,pressure,False
647,justified,False
648,serene-grace,False
649,download,False
650,overgrow,False
650,bulletproof,True
651,overgrow,False
651,bulletproof,True
652,overgrow,False
652,bulletproof,True
653,blaze,False
653,magician,True
654,blaze,False
654,magician,True
655,blaze,False
655,magician,True
656,torrent,False
656,protean,True
657,torrent,False
657,protean,True
658,torrent,False
658,protean,True
659,pickup,False
659,cheek-pouch,False
659,huge-power,True
660,pickup,False
660,cheek-pouch,False
660,huge-power,True
661,big-pecks,False
661,gale-wings,True
662,flame-body,False
662,gale-wings,True
663,flame-body,False
663,gale-wings,True
664,shield-dust,False
664,compound-eyes,False
664,friend-guard,True
665,shed-skin,False
665,friend-guard,True
666,shield-dust,False
666,compound-eyes,False
666,friend-guard,True
667,rivalry,False
667,unnerve,False
667,moxie,True
668,rivalry,False
668,unnerve,False
668,moxie,True
669,flower-veil,False
669,symbiosis,True
670,flower-veil,False
670,symbiosis,True
671,flower-veil,False
671,symbiosis,True
672,sap-sipper,False
672,grass-pelt,True
673,sap-sipper,False
673,grass-pelt,True
674,iron-fist,False
674,mold-breaker,False
674,scrappy,True
675,iron-fist,False
675,mold-breaker,False
675,scrappy,True
676,fur-coat,False
677,keen-eye,False
677,infiltrator,False
677,own-tempo,True
678,keen-eye,False
678,infiltrator,False
678,prankster,True
679,no-guard,False
680,no-guard,False
681,stance-change,False
682,healer,False
682,aroma-veil,True
683,healer,False
683,aroma-veil,True
684,sweet-veil,False
684,unburden,True
685,sweet-veil,False
685,unburden,True
686,contrary,False
686,suction-cups,False
686,infiltrator,True
687,contrary,False
687,suction-cups,False
687,infiltrator,True
688,tough-claws,False
688,sniper,False
688,pickpocket,True
689,tough-claws,False
689,sniper,False
689,pickpocket,True
690,poison-point,False
690,poison-touch,False
690,adaptability,True
691,poison-point,False
691,poison-touch,False
691,adaptability,True
692,mega-launcher,False
693,mega-launcher,False
694,dry-skin,False
694,sand-veil,False
694,solar-power,True
695,dry-skin,False
695,sand-veil,False
695,solar-power,True
696,strong-jaw,False
696,sturdy,True
697,strong-jaw,False
697,rock-head,True
698,refrigerate,False
698,snow-warning,True
699,refrigerate,False
699,snow-warning,True
700,cute-charm,False
700,pixilate,True
701,limber,False
701,unburden,False
701,mold-breaker,True
702,cheek-pouch,False
702,pickup,False
702,plus,True
703,clear-body,False
703,sturdy,True
704,sap-sipper,False
704,hydration,False
704,gooey,True
705,sap-sipper,False
705,hydration,False
705,gooey,True
706,sap-sipper,False
706,hydration,False
706,gooey,True
707,prankster,False
707,magician,True
708,natural-cure,False
708,frisk,False
708,harvest,True
709,natural-cure,False
709,frisk,False
709,harvest,True
710,pickup,False
710,frisk,False
710,insomnia,True
711,pickup,False
711,frisk,False
711,insomnia,True
712,own-tempo,False
712,ice-body,False
712,sturdy,True
713,own-tempo,False
713,ice-body,False
713,sturdy,True
714,frisk,False
714,infiltrator,False
714,telepathy,True
715,frisk,False
715,infiltrator,False
715,telepathy,True
716,fairy-aura,False
717,dark-aura,False
718,aura-break,False
719,clear-body,False
720,magician,False
721,water-absorb,False
722,overgrow,False
722,long-reach,True
723,overgrow,False
723,long-reach,True
724,overgrow,False
724,long-reach,True
725,blaze,False
725,intimidate,True
726,blaze,False
726,intimidate,True
727,blaze,False
727,intimidate,True
728,torrent,False
728,liquid-voice,True
729,torrent,False
729,liquid-voice,True
730,torrent,False
730,liquid-voice,True
731,keen-eye,False
731,skill-link,False
731,pickup,True
732,keen-eye,False
732,skill-link,False
732,pickup,True
733,keen-eye,False
733,skill-link,False
733,sheer-force,True
734,stakeout,False
734,strong-jaw,False
734,adaptability,True
735,stakeout,False
735,strong-jaw,False
735,adaptability,True
736,swarm,False
737,battery,False
738,levitate,False
739,hyper-cutter,False
739,iron-fist,False
739,anger-point,True
740,hyper-cutter,False
740,iron-fist,False
740,anger-point,True
741,dancer,False
742,honey-gather,False
742,shield-dust,False
742,sweet-veil,True
743,honey-gather,False
743,shield-dust,False
743,sweet-veil,True
744,keen-eye,False
744,vital-spirit,False
744,steadfast,True
745,keen-eye,False
745,sand-rush,False
745,steadfast,True
746,schooling,False
747,merciless,False
747,limber,False
747,regenerator,True
748,merciless,False
748,limber,False
748,regenerator,True
749,own-tempo,False
749,stamina,False
749,inner-focus,True
750,own-tempo,False
750,stamina,False
750,inner-focus,True
751,water-bubble,False
751,water-absorb,True
752,water-bubble,False
752,water-absorb,True
753,leaf-guard,False
753,contrary,True
754,leaf-guard,False
754,contrary,True
755,illuminate,False
755,effect-spore,False
755,rain-dish,True
756,illuminate,False
756,effect-spore,False
756,rain-dish,True
757,corrosion,False
757,oblivious,True
758,corrosion,False
758,oblivious,True
759,fluffy,False
759,klutz,False
759,cute-charm,True
760,fluffy,False
760,klutz,False
760,unnerve,True
761,leaf-guard,False
761,oblivious,False
761,sweet-veil,True
762,leaf-guard,False
762,oblivious,False
762,sweet-veil,True
763,leaf-guard,False
763,queenly-majesty,False
763,sweet-veil,True
764,flower-veil,False
764,triage,False
764,natural-cure,True
765,inner-focus,False
765,telepathy,False
765,symbiosis,True
766,receiver,False
766,defiant,True
767,wimp-out,False
768,emergency-exit,False
769,water-compaction,False
769,sand-veil,True
770,water-compaction,False
770,sand-veil,True
771,innards-out,False
771,unaware,True
772,battle-armor,False
773,rks-system,False
774,shields-down,False
775,comatose,False
776,shell-armor,False
777,iron-barbs,False
777,lightning-rod,False
777,sturdy,True
778,disguise,False
779,dazzling,False
779,strong-jaw,False
779,wonder-skin,True
780,berserk,False
780,sap-sipper,False
780,cloud-nine,True
781,steelworker,False
782,bulletproof,False
782,soundproof,False
782,overcoat,True
783,bulletproof,False
783,soundproof,False
783,overcoat,True
784,bulletproof,False
784,soundproof,False
784,overcoat,True
785,electric-surge,False
785,telepathy,True
786,psychic-surge,False
786,telepathy,True
787,grassy-surge,False
787,telepathy,True
788,misty-surge,False
788,telepathy,True
789,unaware,False
790,sturdy,False
791,full-metal-body,False
792,shadow-shield,False
793,beast-boost,False
794,beast-boost,False
795,beast-boost,False
796,beast-boost,False
797,beast-boost,False
798,beast-boost,False
799,beast-boost,False
800,prism-armor,False
801,soul-heart,False
802,technician,False
803,beast-boost,False
804,beast-boost,False
805,beast-boost,False
806,beast-boost,False
807,volt-absorb,False
808,magnet-pull,False
809,iron-fist,False
810,overgrow,False
810,grassy-surge,True
811,overgrow,False
811,grassy-surge,True
812,overgrow,False
812,grassy-surge,True
813,blaze,False
813,libero,True
814,blaze,False
814,libero,True
815,blaze,False
815,libero,True
816,torrent,False
816,sniper,True
817,torrent,False
817,sniper,True
818,torrent,False
818,sniper,True
819,cheek-pouch,False
819,gluttony,True
820,cheek-pouch,False
820,gluttony,True
821,keen-eye,False
821,unnerve,False
821,big-pecks,True
822,keen-eye,False
822,unnerve,False
822,big-pecks,True
823,pressure,False
823,unnerve,False
823,mirror-armor,True
824,swarm,False
824,compound-eyes,False
824,telepathy,True
825,swarm,False
825,compound-eyes,False
825,telepathy,True
826,swarm,False
826,frisk,False
826,telepathy,True
827,run-away,False
827,unburden,False
827,stakeout,True
828,run-away,False
828,unburden,False
828,stakeout,True
829,cotton-down,False
829,regenerator,False
829,effect-spore,True
830,cotton-down,False
830,regenerator,False
830,effect-spore,True
831,fluffy,False
831,run-away,False
831,bulletproof,True
832,fluffy,False
832,steadfast,False
832,bulletproof,True
833,strong-jaw,False
833,shell-armor,False
833,swift-swim,True
834,strong-jaw,False
834,shell-armor,False
834,swift-swim,True
835,ball-fetch,False
835,rattled,True
836,strong-jaw,False
836,competitive,True
837,steam-engine,False
837,heatproof,False
837,flash-fire,True
838,steam-engine,False
838,flame-body,False
838,flash-fire,True
839,steam-engine,False
839,flame-body,False
839,flash-fire,True
840,ripen,False
840,gluttony,False
840,bulletproof,True
841,ripen,False
841,gluttony,False
841,hustle,True
842,ripen,False
842,gluttony,False
842,thick-fat,True
843,sand-spit,False
843,shed-skin,False
843,sand-veil,True
844,sand-spit,False
844,shed-skin,False
844,sand-veil,True
845,gulp-missile,False
846,swift-swim,False
846,propeller-tail,True
847,swift-swim,False
847,propeller-tail,True
848,rattled,False
848,static,False
848,klutz,True
849,punk-rock,False
849,plus,False
849,technician,True
850,flash-fire,False
850,white-smoke,False
850,flame-body,True
851,flash-fire,False
851,white-smoke,False
851,flame-body,True
852,limber,False
852,technician,True
853,limber,False
853,technician,True
854,weak-armor,False
854,cursed-body,True
855,weak-armor,False
855,cursed-body,True
856,healer,False
856,anticipation,False
856,magic-bounce,True
857,healer,False
857,anticipation,False
857,magic-bounce,True
858,healer,False
858,anticipation,False
858,magic-bounce,True
859,prankster,False
859,frisk,False
859,pickpocket,True
860,prankster,False
860,frisk,False
860,pickpocket,True
861,prankster,False
861,frisk,False
861,pickpocket,True
862,reckless,False
862,guts,False
862,defiant,True
863,battle-armor,False
863,tough-claws,False
863,steely-spirit,True
864,weak-armor,False
864,perish-body,True
865,steadfast,False
865,scrappy,True
866,tangled-feet,False
866,screen-cleaner,False
866,ice-body,True
867,wandering-spirit,False
868,sweet-veil,False
868,aroma-veil,True
869,sweet-veil,False
869,aroma-veil,True
870,battle-armor,False
870,defiant,True
871,lightning-rod,False
871,electric-surge,True
872,shield-dust,False
872,ice-scales,True
873,shield-dust,False
873,ice-scales,True
874,power-spot,False
875,ice-face,False
876,inner-focus,False
876,synchronize,False
876,psychic-surge,True
877,hunger-switch,False
878,sheer-force,False
878,heavy-metal,True
879,sheer-force,False
879,heavy-metal,True
880,volt-absorb,False
880,hustle,False
880,sand-rush,True
881,volt-absorb,False
881,static,False
881,slush-rush,True
882,water-absorb,False
882,strong-jaw,False
882,sand-rush,True
883,water-absorb,False
883,ice-body,False
883,slush-rush,True
884,light-metal,False
884,heavy-metal,False
884,stalwart,True
885,clear-body,False
885,infiltrator,False
885,cursed-body,True
886,clear-body,False
886,infiltrator,False
886,cursed-body,True
887,clear-body,False
887,infiltrator,False
887,cursed-body,True
888,intrepid-sword,False
889,dauntless-shield,False
890,pressure,False
891,inner-focus,False
892,unseen-fist,False
893,leaf-guard,False
894,transistor,False
895,dragons-maw,False
896,chilling-neigh,False
897,grim-neigh,False
898,unnerve,False
899,intimidate,False
899,frisk,False
899,sap-sipper,True
900,swarm,False
900,sheer-force,False
900,sharpness,True
901,guts,False
901,bulletproof,False
901,unnerve,True
902,swift-swim,False
902,adaptability,False
902,mold-breaker,True
903,pressure,False
903,unburden,False
903,poison-touch,True
904,poison-point,False
904,swift-swim,False
904,intimidate,True
905,cute-charm,False
905,contrary,True
906,overgrow,False
906,protean,True
907,overgrow,False
907,protean,True
908,overgrow,False
908,protean,True
909,blaze,False
909,unaware,True
910,blaze,False
910,unaware,True
911,blaze,False
911,unaware,True
912,torrent,False
912,moxie,True
913,torrent,False
913,moxie,True
914,torrent,False
914,moxie,True
915,aroma-veil,False
915,gluttony,False
915,thick-fat,True
916,lingering-aroma,False
916,gluttony,False
916,thick-fat,True
917,insomnia,False
917,stakeout,True
918,insomnia,False
918,stakeout,True
919,swarm,False
919,tinted-lens,True
920,swarm,False
920,tinted-lens,True
921,static,False
921,natural-cure,False
921,iron-fist,True
922,volt-absorb,False
922,natural-cure,False
922,iron-fist,True
923,volt-absorb,False
923,natural-cure,False
923,iron-fist,True
924,run-away,False
924,pickup,False
924,own-tempo,True
925,friend-guard,False
925,cheek-pouch,False
925,technician,True
926,own-tempo,False
926,klutz,True
927,well-baked-body,False
927,aroma-veil,True
928,early-bird,False
928,harvest,True
929,early-bird,False
929,harvest,True
930,seed-sower,False
930,harvest,True
931,intimidate,False
931,hustle,False
931,guts,True
932,purifying-salt,False
932,sturdy,False
932,clear-body,True
933,purifying-salt,False
933,sturdy,False
933,clear-body,True
934,purifying-salt,False
934,sturdy,False
934,clear-body,True
935,flash-fire,False
935,flame-body,True
936,flash-fire,False
936,weak-armor,True
937,flash-fire,False
937,weak-armor,True
938,own-tempo,False
938,static,False
938,damp,True
939,electromorphosis,False
939,static,False
939,damp,True
940,wind-power,False
940,volt-absorb,False
940,competitive,True
941,wind-power,False
941,volt-absorb,False
941,competitive,True
942,intimidate,False
942,run-away,False
942,stakeout,True
943,intimidate,False
943,guard-dog,False
943,stakeout,True
944,unburden,False
944,pickpocket,False
944,prankster,True
945,unburden,False
945,poison-touch,False
945,prankster,True
946,wind-rider,False
946,infiltrator,True
947,wind-rider,False
947,infiltrator,True
948,mycelium-might,False
948,mycelium-might,True
949,mycelium-might,False
949,mycelium-might,True
950,anger-shell,False
950,shell-armor,False
950,regenerator,True
951,chlorophyll,False
951,insomnia,False
951,klutz,True
952,chlorophyll,False
952,insomnia,False
952,moody,True
953,compound-eyes,False
953,shed-skin,True
954,synchronize,False
954,telepathy,True
955,anticipation,False
955,frisk,False
955,speed-boost,True
956,opportunist,False
956,frisk,False
956,speed-boost,True
957,mold-breaker,False
957,own-tempo,False
957,pickpocket,True
958,mold-breaker,False
958,own-tempo,False
958,pickpocket,True
959,mold-breaker,False
959,own-tempo,False
959,pickpocket,True
960,gooey,False
960,rattled,False
960,sand-veil,True
961,gooey,False
961,rattled,False
961,sand-veil,True
962,big-pecks,False
962,keen-eye,False
962,rocky-payload,True
963,water-veil,False
963,water-veil,True
964,zero-to-hero,False
964,zero-to-hero,True
965,overcoat,False
965,slow-start,True
966,overcoat,False
966,filter,True
967,shed-skin,False
967,regenerator,True
968,earth-eater,False
968,sand-veil,True
969,toxic-debris,False
969,corrosion,True
970,toxic-debris,False
970,corrosion,True
971,pickup,False
971,fluffy,True
972,sand-rush,False
972,fluffy,True
973,scrappy,False
973,tangled-feet,False
973,costar,True
974,thick-fat,False
974,snow-cloak,False
974,sheer-force,True
975,thick-fat,False
975,slush-rush,False
975,sheer-force,True
976,mold-breaker,False
976,sharpness,True
977,unaware,False
977,oblivious,False
977,water-veil,True
978,commander,False
978,storm-drain,True
979,vital-spirit,False
979,inner-focus,False
979,defiant,True
980,poison-point,False
980,water-absorb,False
980,unaware,True
981,cud-chew,False
981,armor-tail,False
981,sap-sipper,True
982,serene-grace,False
982,run-away,False
982,rattled,True
983,defiant,False
983,supreme-overlord,False
983,pressure,True
984,protosynthesis,False
985,protosynthesis,False
986,protosynthesis,False
987,protosynthesis,False
988,protosynthesis,False
989,protosynthesis,False
990,quark-drive,False
991,quark-drive,False
992,quark-drive,False
993,quark-drive,False
994,quark-drive,False
995,quark-drive,False
996,thermal-exchange,False
996,ice-body,True
997,thermal-exchange,False
997,ice-body,True
998,thermal-exchange,False
998,ice-body,True
999,rattled,False
1000,good-as-gold,False
1001,tablets-of-ruin,False
1002,sword-of-ruin,False
1003,vessel-of-ruin,False
1004,beads-of-ruin,False
1005,protosynthesis,False
1006,quark-drive,False
1007,orichalcum-pulse,False
1008,hadron-engine,False
1009,protosynthesis,False
1010,quark-drive,False
1011,supersweet-syrup,False
1011,gluttony,False
1011,sticky-hold,True
1012,hospitality,False
1012,heatproof,True
1013,hospitality,False
1013,heatproof,True
1014,toxic-chain,False
1014,guard-dog,True
1015,toxic-chain,False
1015,frisk,True
1016,toxic-chain,False
1016,technician,True
1017,defiant,False
1018,stamina,False
1018,sturdy,False
1018,stalwart,True
1019,supersweet-syrup,False
1019,regenerator,False
1019,sticky-hold,True
1020,protosynthesis,False
1021,protosynthesis,False
1022,quark-drive,False
1023,quark-drive,False
1024,tera-shift,False
1025,poison-puppeteer,False
10001,pressure,False
10002,pressure,False
10003,pressure,False
10004,anticipation,False
10004,overcoat,True
10005,anticipation,False
10005,overcoat,True
10006,serene-grace,False
10007,levitate,False
10008,levitate,False
10009,levitate,False
10010,levitate,False
10011,levitate,False
10012,levitate,False
10013,forecast,False
10014,forecast,False
10015,forecast,False
10016,rock-head,False
10016,adaptability,False
10016,mold-breaker,True
10017,sheer-force,False
10017,zen-mode,True
10018,serene-grace,False
10019,regenerator,False
10020,volt-absorb,False
10021,intimidate,False
10022,teravolt,False
10023,turboblaze,False
10024,justified,False
10025,keen-eye,False
10025,infiltrator,False
10025,competitive,True
10026,stance-change,False
10027,pickup,False
10027,frisk,False
10027,insomnia,True
10028,pickup,False
10028,frisk,False
10028,insomnia,True
10029,pickup,False
10029,frisk,False
10029,insomnia,True
10030,pickup,False
10030,frisk,False
10030,insomnia,True
10031,pickup,False
10031,frisk,False
10031,insomnia,True
10032,pickup,False
10032,frisk,False
10032,insomnia,True
10033,thick-fat,False
10034,tough-claws,False
10035,drought,False
10036,mega-launcher,False
10037,trace,False
10038,shadow-tag,False
10039,parental-bond,False
10040,aerilate,False
10041,mold-breaker,False
10042,tough-claws,False
10043,steadfast,False
10044,insomnia,False
10045,mold-breaker,False
10046,technician,False
10047,skill-link,False
10048,solar-power,False
10049,sand-stream,False
10050,speed-boost,False
10051,pixilate,False
10052,huge-power,False
10053,filter,False
10054,pure-power,False
10055,intimidate,False
10056,prankster,False
10057,magic-bounce,False
10058,sand-force,False
10059,adaptability,False
10060,snow-warning,False
10061,flower-veil,False
10061,symbiosis,True
10062,levitate,False
10063,levitate,False
10064,swift-swim,False
10065,lightning-rod,False
10066,magic-bounce,False
10067,pixilate,False
10068,inner-focus,False
10069,healer,False
10070,strong-jaw,False
10071,shell-armor,False
10072,sand-force,False
10073,no-guard,False
10074,refrigerate,False
10075,magic-bounce,False
10076,tough-claws,False
10077,primordial-sea,False
10078,desolate-land,False
10079,delta-stream,False
10080,static,False
10080,lightning-rod,True
10081,static,False
10081,lightning-rod,True
10082,static,False
10082,lightning-rod,True
10083,static,False
10083,lightning-rod,True
10084,static,False
10084,lightning-rod,True
10085,static,False
10085,lightning-rod,True
10086,magician,False
10087,sheer-force,False
10088,scrappy,False
10089,aerilate,False
10090,adaptability,False
10091,gluttony,False
10091,hustle,False
10091,thick-fat,True
10092,gluttony,False
10092,hustle,False
10092,thick-fat,True
10093,gluttony,False
10093,hustle,False
10093,thick-fat,True
10094,static,False
10094,lightning-rod,True
10095,static,False
10095,lightning-rod,True
10096,static,False
10096,lightning-rod,True
10097,static,False
10097,lightning-rod,True
10098,static,False
10098,lightning-rod,True
10099,static,False
10099,lightning-rod,True
10100,surge-surfer,False
10101,snow-cloak,False
10101,slush-rush,True
10102,snow-cloak,False
10102,slush-rush,True
10103,snow-cloak,False
10103,snow-warning,True
10104,snow-cloak,False
10104,snow-warning,True
10105,sand-veil,False
10105,tangling-hair,False
10105,sand-force,True
10106,sand-veil,False
10106,tangling-hair,False
10106,sand-force,True
10107,pickup,False
10107,technician,False
10107,rattled,True
10108,fur-coat,False
10108,technician,False
10108,rattled,True
10109,magnet-pull,False
10109,sturdy,False
10109,galvanize,True
10110,magnet-pull,False
10110,sturdy,False
10110,galvanize,True
10111,magnet-pull,False
10111,sturdy,False
10111,galvanize,True
10112,poison-touch,False
10112,gluttony,False
10112,power-of-alchemy,True
10113,poison-touch,False
10113,gluttony,False
10113,power-of-alchemy,True
10114,frisk,False
10114,harvest,True
10115,cursed-body,False
10115,lightning-rod,False
10115,rock-head,True
10116,battle-bond,False
10117,battle-bond,False
10118,power-construct,False
10119,power-construct,False
10120,power-construct,False
10121,stakeout,False
10121,strong-jaw,False
10121,adaptability,True
10122,levitate,False
10123,dancer,False
10124,dancer,False
10125,dancer,False
10126,keen-eye,False
10126,vital-spirit,False
10126,no-guard,True
10127,schooling,False
10128,leaf-guard,False
10128,contrary,True
10129,corrosion,False
10129,oblivious,True
10130,shields-down,False
10131,shields-down,False
10132,shields-down,False
10133,shields-down,False
10134,shields-down,False
10135,shields-down,False
10136,shields-down,False
10137,shields-down,False
10138,shields-down,False
10139,shields-down,False
10140,shields-down,False
10141,shields-down,False
10142,shields-down,False
10143,disguise,False
10144,disguise,False
10145,disguise,False
10146,bulletproof,False
10146,soundproof,False
10146,overcoat,True
10147,soul-heart,False
10148,static,False
10148,lightning-rod,True
10149,cursed-body,False
10149,lightning-rod,False
10149,rock-head,True
10150,honey-gather,False
10150,shield-dust,False
10150,sweet-veil,True
10151,own-tempo,False
10152,tough-claws,False
10153,water-bubble,False
10153,water-absorb,True
10154,iron-barbs,False
10154,lightning-rod,False
10154,sturdy,True
10155,prism-armor,False
10156,prism-armor,False
10157,neuroforce,False
10158,static,False
10158,lightning-rod,True
10159,run-away,False
10159,adaptability,False
10159,anticipation,True
10160,static,False
10160,lightning-rod,True
10161,pickup,False
10161,tough-claws,False
10161,unnerve,True
10162,run-away,False
10162,pastel-veil,False
10162,anticipation,True
10163,run-away,False
10163,pastel-veil,False
10163,anticipation,True
10164,gluttony,False
10164,own-tempo,False
10164,regenerator,True
10165,quick-draw,False
10165,own-tempo,False
10165,regenerator,True
10166,steadfast,False
10166,scrappy,True
10167,levitate,False
10167,neutralizing-gas,False
10167,misty-surge,True
10168,vital-spirit,False
10168,screen-cleaner,False
10168,ice-body,True
10169,competitive,False
10170,defiant,False
10171,berserk,False
10172,curious-medicine,False
10172,own-tempo,False
10172,regenerator,True
10173,weak-armor,False
10173,cursed-body,True
10174,pickup,False
10174,gluttony,False
10174,quick-feet,True
10175,pickup,False
10175,gluttony,False
10175,quick-feet,True
10176,hustle,False
10176,inner-focus,True
10177,gorilla-tactics,False
10177,zen-mode,True
10178,gorilla-tactics,False
10178,zen-mode,True
10179,wandering-spirit,False
10180,mimicry,False
10181,aura-break,False
10182,gulp-missile,False
10183,gulp-missile,False
10184,punk-rock,False
10184,minus,False
10184,technician,True
10185,ice-face,False
10186,own-tempo,False
10186,synchronize,False
10186,psychic-surge,True
10187,hunger-switch,False
10188,intrepid-sword,False
10189,dauntless-shield,False
10190,pressure,False
10191,unseen-fist,False
10192,leaf-guard,False
10193,as-one-glastrier,False
10194,as-one-spectrier,False
10195,overgrow,False
10195,chlorophyll,True
10196,blaze,False
10196,solar-power,True
10197,torrent,False
10197,rain-dish,True
10198,compound-eyes,False
10198,tinted-lens,True
10199,static,False
10199,lightning-rod,True
10200,pickup,False
10200,technician,False
10200,unnerve,True
10201,guts,False
10201,no-guard,False
10201,steadfast,True
10202,cursed-body,False
10203,hyper-cutter,False
10203,shell-armor,False
10203,sheer-force,True
10204,water-absorb,False
10204,shell-armor,False
10204,hydration,True
10205,run-away,False
10205,adaptability,False
10205,anticipation,True
10206,immunity,False
10206,thick-fat,False
10206,gluttony,True
10207,stench,False
10207,weak-armor,False
10207,aftermath,True
10208,iron-fist,False
10209,overgrow,False
10209,grassy-surge,True
10210,blaze,False
10210,libero,True
10211,torrent,False
10211,sniper,True
10212,pressure,False
10212,unnerve,False
10212,mirror-armor,True
10213,swarm,False
10213,frisk,False
10213,telepathy,True
10214,strong-jaw,False
10214,shell-armor,False
10214,swift-swim,True
10215,steam-engine,False
10215,flame-body,False
10215,flash-fire,True
10216,ripen,False
10216,gluttony,False
10216,hustle,True
10217,ripen,False
10217,gluttony,False
10217,thick-fat,True
10218,sand-spit,False
10218,shed-skin,False
10218,sand-veil,True
10219,punk-rock,False
10219,plus,False
10219,technician,True
10220,flash-fire,False
10220,white-smoke,False
10220,flame-body,True
10221,healer,False
10221,anticipation,False
10221,magic-bounce,True
10222,prankster,False
10222,frisk,False
10222,pickpocket,True
10223,sweet-veil,False
10223,aroma-veil,True
10224,sheer-force,False
10224,heavy-metal,True
10225,light-metal,False
10225,heavy-metal,False
10225,stalwart,True
10226,unseen-fist,False
10227,unseen-fist,False
10228,punk-rock,False
10228,minus,False
10228,technician,True
10229,intimidate,False
10229,flash-fire,False
10229,rock-head,True
10230,intimidate,False
10230,flash-fire,False
10230,rock-head,True
10231,soundproof,False
10231,static,False
10231,aftermath,True
10232,soundproof,False
10232,static,False
10232,aftermath,True
10233,blaze,False
10233,frisk,True
10234,poison-point,False
10234,swift-swim,False
10234,intimidate,True
10235,inner-focus,False
10235,keen-eye,False
10235,pickpocket,True
10236,torrent,False
10236,sharpness,True
10237,chlorophyll,False
10237,hustle,False
10237,leaf-guard,True
10238,illusion,False
10239,illusion,False
10240,keen-eye,False
10240,sheer-force,False
10240,tinted-lens,True
10241,sap-sipper,False
10241,shell-armor,False
10241,gooey,True
10242,sap-sipper,False
10242,shell-armor,False
10242,gooey,True
10243,strong-jaw,False
10243,ice-body,False
10243,sturdy,True
10244,overgrow,False
10244,scrappy,True
10245,pressure,False
10245,telepathy,True
10246,pressure,False
10246,telepathy,True
10247,rattled,False
10247,adaptability,False
10247,mold-breaker,True
10248,swift-swim,False
10248,adaptability,False
10248,mold-breaker,True
10249,overcoat,False
10250,intimidate,False
10250,anger-point,False
10250,cud-chew,True
10251,intimidate,False
10251,anger-point,False
10251,cud-chew,True
10252,intimidate,False
10252,anger-point,False
10252,cud-chew,True
10253,poison-point,False
10253,water-absorb,False
10253,unaware,True
10254,aroma-veil,False
10254,gluttony,False
10254,thick-fat,True
10255,serene-grace,False
10255,run-away,False
10255,rattled,True
10256,zero-to-hero,False
10256,zero-to-hero,True
10257,friend-guard,False
10257,cheek-pouch,False
10257,technician,True
10258,commander,False
10258,storm-drain,True
10259,commander,False
10259,storm-drain,True
10260,intimidate,False
10260,hustle,False
10260,guts,True
10261,intimidate,False
10261,hustle,False
10261,sheer-force,True
10262,intimidate,False
10262,hustle,False
10262,sheer-force,True
10263,run-away,False
10263,run-away,True
10264,orichalcum-pulse,False
10264,orichalcum-pulse,True
10265,orichalcum-pulse,False
10265,orichalcum-pulse,True
10266,orichalcum-pulse,False
10266,orichalcum-pulse,True
10267,orichalcum-pulse,False
10267,orichalcum-pulse,True
10268,hadron-engine,False
10268,hadron-engine,True
10269,hadron-engine,False
10269,hadron-engine,True
10270,hadron-engine,False
10270,hadron-engine,True
10271,hadron-engine,False
10271,hadron-engine,True
10272,minds-eye,False
10273,water-absorb,False
10274,mold-breaker,False
10275,sturdy,False
10276,tera-shell,False
10277,teraform-zero,False
